time,pid,rss,cpu,cpu_affinity,fault_flag
2023-06-02 17:05:56,71953,3865470566,997.1,71953,0
2023-06-02 17:06:56,71905,3865470566,745.5,71905,0
2023-06-02 17:06:56,71803,3865470566,742.8,71803,0
2023-06-02 17:06:56,71851,3865470566,739.2,71851,0
2023-06-02 17:06:56,71917,3865470566,737.1,71917,0
2023-06-02 17:06:56,71836,3865470566,719.5,71836,0
2023-06-02 17:06:56,71988,3865470566,598.5,71988,0
2023-06-02 17:06:56,71953,3865470566,563.1,71953,0
2023-06-02 17:06:56,71793,3758096384,292.1,71793,1
2023-06-02 17:07:57,71836,3865470566,806.5,71836,0
2023-06-02 17:07:57,71803,3865470566,798.6,71803,0
2023-06-02 17:07:57,71917,3865470566,795.1,71917,0
2023-06-02 17:07:57,71905,3865470566,793.1,71905,0
2023-06-02 17:07:57,71851,3865470566,754.7,71851,0
2023-06-02 17:07:57,71988,3865470566,611.7,71988,0
2023-06-02 17:07:57,71953,3865470566,554.8,71953,0
2023-06-02 17:07:57,71793,2576980377,295.7,71793,1
2023-06-02 17:08:57,71851,3865470566,759.0,71851,0
2023-06-02 17:08:57,71836,3865470566,749.7,71836,0
2023-06-02 17:08:57,71905,3865470566,728.8,71905,0
2023-06-02 17:08:57,71803,3865470566,712.8,71803,0
2023-06-02 17:08:57,71917,3865470566,700.6,71917,0
2023-06-02 17:08:57,71988,3865470566,604.9,71988,0
2023-06-02 17:08:57,71953,3865470566,529.5,71953,0
2023-06-02 17:08:57,71793,2576980377,279.6,71793,1
2023-06-02 17:09:57,71851,3865470566,836.9,71851,0
2023-06-02 17:09:57,71905,3865470566,777.2,71905,0
2023-06-02 17:09:57,71836,3865470566,769.8,71836,0
2023-06-02 17:09:57,71917,3865470566,767.3,71917,0
2023-06-02 17:09:57,71803,3865470566,748.3,71803,0
2023-06-02 17:09:57,71988,3865470566,630.6,71988,0
2023-06-02 17:09:57,71953,3865470566,618.0,71953,0
2023-06-02 17:09:57,71793,2576980377,293.0,71793,1
2023-06-02 17:10:57,71836,3865470566,771.7,71836,0
2023-06-02 17:10:57,71851,3865470566,763.9,71851,0
2023-06-02 17:10:57,71803,3865470566,753.5,71803,0
2023-06-02 17:10:57,71905,3865470566,746.3,71905,0
2023-06-02 17:10:57,71917,3865470566,729.8,71917,0
2023-06-02 17:10:57,71988,3865470566,668.3,71988,0
2023-06-02 17:10:57,71953,3865470566,565.9,71953,0
2023-06-02 17:10:57,71793,2576980377,289.6,71793,1
2023-06-02 17:11:57,71851,3865470566,775.7,71851,0
2023-06-02 17:11:57,71836,3865470566,737.2,71836,0
2023-06-02 17:11:57,71917,3865470566,736.6,71917,0
2023-06-02 17:11:57,71803,3865470566,730.2,71803,0
2023-06-02 17:11:57,71905,3865470566,722.0,71905,0
2023-06-02 17:11:57,71988,3865470566,623.5,71988,0
2023-06-02 17:11:57,71953,3865470566,608.7,71953,0
2023-06-02 17:11:57,71793,2469606195,314.7,71793,1
2023-06-02 17:12:58,71905,3865470566,816.6,71905,0
2023-06-02 17:12:58,71836,3865470566,799.6,71836,0
2023-06-02 17:12:58,71851,3865470566,792.2,71851,0
2023-06-02 17:12:58,71917,3865470566,751.9,71917,0
2023-06-02 17:12:58,71803,3865470566,715.1,71803,0
2023-06-02 17:12:58,71953,3865470566,595.7,71953,0
2023-06-02 17:12:58,71988,3865470566,581.4,71988,0
2023-06-02 17:12:58,71793,2576980377,305.6,71793,1
2023-06-02 17:13:58,71851,3865470566,752.4,71851,0
2023-06-02 17:13:58,71836,3865470566,737.3,71836,0
2023-06-02 17:13:58,71917,3865470566,714.9,71917,0
2023-06-02 17:13:58,71803,3865470566,713.8,71803,0
2023-06-02 17:13:58,71905,3865470566,704.7,71905,0
2023-06-02 17:13:58,71953,3865470566,575.4,71953,0
2023-06-02 17:13:58,71988,3865470566,557.9,71988,0
2023-06-02 17:13:58,71793,3865470566,314.2,71793,1
2023-06-02 17:14:58,71905,3865470566,833.5,71905,0
2023-06-02 17:14:58,71836,3865470566,833.2,71836,0
2023-06-02 17:14:58,71917,3865470566,821.4,71917,0
2023-06-02 17:14:58,71851,3865470566,798.4,71851,0
2023-06-02 17:14:58,71803,3865470566,750.7,71803,0
2023-06-02 17:14:58,71988,3865470566,638.8,71988,0
2023-06-02 17:14:58,71953,3865470566,605.7,71953,0
2023-06-02 17:14:58,71793,2576980377,299.5,71793,1
2023-06-02 17:15:58,71851,3865470566,810.7,71851,0
2023-06-02 17:15:58,71905,3865470566,792.4,71905,0
2023-06-02 17:15:58,71917,3865470566,773.0,71917,0
2023-06-02 17:15:58,71803,3865470566,754.3,71803,0
2023-06-02 17:15:58,71836,3865470566,723.1,71836,0
2023-06-02 17:15:58,71988,3865470566,651.4,71988,0
2023-06-02 17:15:58,71953,3865470566,634.0,71953,0
2023-06-02 17:15:58,71793,2576980377,304.8,71793,1
2023-06-02 17:16:58,71851,3865470566,771.5,71851,0
2023-06-02 17:16:58,71905,3865470566,757.5,71905,0
2023-06-02 17:16:58,71917,3865470566,737.3,71917,0
2023-06-02 17:16:58,71803,3865470566,723.0,71803,0
2023-06-02 17:16:58,71836,3865470566,713.9,71836,0
2023-06-02 17:16:58,71988,3865470566,587.7,71988,0
2023-06-02 17:16:58,71953,3865470566,580.9,71953,0
2023-06-02 17:16:58,71793,2576980377,302.2,71793,1
2023-06-02 17:17:59,71836,3865470566,735.2,71836,0
2023-06-02 17:17:59,71917,3865470566,732.6,71917,0
2023-06-02 17:17:59,71851,3865470566,723.9,71851,0
2023-06-02 17:17:59,71905,3865470566,711.9,71905,0
2023-06-02 17:17:59,71803,3865470566,696.0,71803,0
2023-06-02 17:17:59,71953,3865470566,597.6,71953,0
2023-06-02 17:17:59,71988,3865470566,592.7,71988,0
2023-06-02 17:17:59,71793,2576980377,296.8,71793,1
2023-06-02 17:18:59,71905,3865470566,771.3,71905,0
2023-06-02 17:18:59,71917,3865470566,770.9,71917,0
2023-06-02 17:18:59,71836,3865470566,766.4,71836,0
2023-06-02 17:18:59,71803,3865470566,751.6,71803,0
2023-06-02 17:18:59,71851,3865470566,734.3,71851,0
2023-06-02 17:18:59,71953,3865470566,603.2,71953,0
2023-06-02 17:18:59,71988,3865470566,581.6,71988,0
2023-06-02 17:18:59,71793,2576980377,288.3,71793,1
2023-06-02 17:19:59,71836,3865470566,790.8,71836,0
2023-06-02 17:19:59,71851,3865470566,777.5,71851,0
2023-06-02 17:19:59,71917,3865470566,771.4,71917,0
2023-06-02 17:19:59,71803,3865470566,751.8,71803,0
2023-06-02 17:19:59,71905,3865470566,742.4,71905,0
2023-06-02 17:19:59,71988,3865470566,647.1,71988,0
2023-06-02 17:19:59,71953,3865470566,565.0,71953,0
2023-06-02 17:19:59,71793,2684354560,306.0,71793,1
2023-06-02 17:20:59,71905,3865470566,772.3,71905,0
2023-06-02 17:20:59,71851,3865470566,754.7,71851,0
2023-06-02 17:20:59,71917,3865470566,730.0,71917,0
2023-06-02 17:20:59,71836,3865470566,728.8,71836,0
2023-06-02 17:20:59,71803,3865470566,661.0,71803,0
2023-06-02 17:20:59,71988,3865470566,596.7,71988,0
2023-06-02 17:20:59,71953,3865470566,571.5,71953,0
2023-06-02 17:20:59,71793,3650722201,294.9,71793,1
2023-06-02 17:21:59,71851,3865470566,874.5,71851,0
2023-06-02 17:21:59,71836,3865470566,822.1,71836,0
2023-06-02 17:21:59,71917,3865470566,797.7,71917,0
2023-06-02 17:21:59,71905,3865470566,790.5,71905,0
2023-06-02 17:21:59,71803,3865470566,747.6,71803,0
2023-06-02 17:21:59,71988,3865470566,651.4,71988,0
2023-06-02 17:21:59,71953,3865470566,630.2,71953,0
2023-06-02 17:21:59,71793,2576980377,296.1,71793,1
2023-06-02 17:23:00,71851,3865470566,766.8,71851,0
2023-06-02 17:23:00,71836,3865470566,748.1,71836,0
2023-06-02 17:23:00,71803,3865470566,736.4,71803,0
2023-06-02 17:23:00,71905,3865470566,734.1,71905,0
2023-06-02 17:23:00,71917,3865470566,715.0,71917,0
2023-06-02 17:23:00,71988,3865470566,603.8,71988,0
2023-06-02 17:23:00,71953,3865470566,527.8,71953,0
2023-06-02 17:23:00,71793,2576980377,306.2,71793,1
2023-06-02 17:24:00,71917,3865470566,789.4,71917,0
2023-06-02 17:24:00,71851,3865470566,762.3,71851,0
2023-06-02 17:24:00,71803,3865470566,737.7,71803,0
2023-06-02 17:24:00,71836,3865470566,718.0,71836,0
2023-06-02 17:24:00,71905,3865470566,717.1,71905,0
2023-06-02 17:24:00,71988,3865470566,624.4,71988,0
2023-06-02 17:24:00,71953,3865470566,582.1,71953,0
2023-06-02 17:24:00,71793,2576980377,309.1,71793,1
2023-06-02 17:25:00,71851,3865470566,787.9,71851,0
2023-06-02 17:25:00,71905,3865470566,777.4,71905,0
2023-06-02 17:25:00,71836,3865470566,756.2,71836,0
2023-06-02 17:25:00,71803,3865470566,729.3,71803,0
2023-06-02 17:25:00,71917,3865470566,725.4,71917,0
2023-06-02 17:25:00,71988,3865470566,628.9,71988,0
2023-06-02 17:25:00,71953,3865470566,561.3,71953,0
2023-06-02 17:25:00,71793,2576980377,301.4,71793,1
2023-06-02 17:26:00,71851,3865470566,895.2,71851,0
2023-06-02 17:26:00,71836,3865470566,872.3,71836,0
2023-06-02 17:26:00,71905,3865470566,861.7,71905,0
2023-06-02 17:26:00,71917,3865470566,825.5,71917,0
2023-06-02 17:26:00,71803,3865470566,820.3,71803,0
2023-06-02 17:26:00,71988,3865470566,682.2,71988,0
2023-06-02 17:26:00,71953,3865470566,628.7,71953,0
2023-06-02 17:26:00,71793,2576980377,428.1,71793,1
2023-06-02 17:27:00,71905,3972844748,1224.0,71905,0
2023-06-02 17:27:00,71917,3972844748,1219.0,71917,0
2023-06-02 17:27:00,71836,3972844748,1183.0,71836,0
2023-06-02 17:27:00,71851,3972844748,1165.0,71851,0
2023-06-02 17:27:00,71803,2684354560,1159.0,71803,0
2023-06-02 17:27:00,71793,2791728742,1080.0,71793,0
2023-06-02 17:27:00,71988,4080218931,1033.0,71988,0
2023-06-02 17:27:00,71953,4080218931,962.0,71953,0
2023-06-02 17:28:01,71905,3435973836,1237.0,71905,0
2023-06-02 17:28:01,71917,3221225472,1201.0,71917,0
2023-06-02 17:28:01,71851,2576980377,1193.0,71851,0
2023-06-02 17:28:01,71793,2576980377,1170.0,71793,0
2023-06-02 17:28:01,71836,2576980377,1142.0,71836,0
2023-06-02 17:28:01,71803,2576980377,1080.0,71803,0
2023-06-02 17:28:01,71988,3865470566,1052.0,71988,0
2023-06-02 17:28:01,71953,3865470566,983.3,71953,0
2023-06-02 17:29:01,71851,3972844748,1218.0,71851,0
2023-06-02 17:29:01,71917,3972844748,1212.0,71917,0
2023-06-02 17:29:01,71905,3972844748,1212.0,71905,0
2023-06-02 17:29:01,71836,3865470566,1205.0,71836,0
2023-06-02 17:29:01,71793,3650722201,1125.0,71793,0
2023-06-02 17:29:01,71803,2576980377,1059.0,71803,0
2023-06-02 17:29:01,71988,3972844748,1010.0,71988,0
2023-06-02 17:29:01,71953,3972844748,952.8,71953,0
2023-06-02 17:30:01,71905,3006477107,1254.0,71905,0
2023-06-02 17:30:01,71851,2684354560,1241.0,71851,0
2023-06-02 17:30:01,71917,2791728742,1212.0,71917,0
2023-06-02 17:30:01,71836,2576980377,1163.0,71836,0
2023-06-02 17:30:01,71793,2576980377,1160.0,71793,0
2023-06-02 17:30:01,71803,2576980377,1074.0,71803,0
2023-06-02 17:30:01,71988,3865470566,1040.0,71988,0
2023-06-02 17:30:01,71953,3865470566,993.1,71953,0
2023-06-02 17:31:02,71851,3865470566,1272.0,71851,0
2023-06-02 17:31:02,71905,3865470566,1242.0,71905,0
2023-06-02 17:31:02,71917,3865470566,1224.0,71917,0
2023-06-02 17:31:02,71836,3865470566,1205.0,71836,0
2023-06-02 17:31:02,71793,2899102924,1149.0,71793,0
2023-06-02 17:31:02,71803,2576980377,1114.0,71803,0
2023-06-02 17:31:02,71988,3865470566,1031.0,71988,0
2023-06-02 17:31:02,71953,3865470566,957.6,71953,0
2023-06-02 17:32:02,71917,2576980377,1234.0,71917,0
2023-06-02 17:32:02,71905,2684354560,1217.0,71905,0
2023-06-02 17:32:02,71851,2576980377,1210.0,71851,0
2023-06-02 17:32:02,71793,2576980377,1144.0,71793,0
2023-06-02 17:32:02,71836,2576980377,1144.0,71836,0
2023-06-02 17:32:02,71803,2576980377,1087.0,71803,0
2023-06-02 17:32:02,71988,3865470566,1033.0,71988,0
2023-06-02 17:32:02,71953,3865470566,974.8,71953,0
2023-06-02 17:33:02,71851,3865470566,1269.0,71851,0
2023-06-02 17:33:02,71905,3865470566,1251.0,71905,0
2023-06-02 17:33:02,71917,3865470566,1240.0,71917,0
2023-06-02 17:33:02,71836,3006477107,1192.0,71836,0
2023-06-02 17:33:02,71793,3006477107,1143.0,71793,0
2023-06-02 17:33:02,71803,2576980377,1075.0,71803,0
2023-06-02 17:33:02,71988,3865470566,1018.0,71988,0
2023-06-02 17:33:02,71953,3865470566,965.5,71953,0
2023-06-02 17:34:03,71851,2576980377,1244.0,71851,0
2023-06-02 17:34:03,71917,2576980377,1238.0,71917,0
2023-06-02 17:34:03,71905,2576980377,1210.0,71905,0
2023-06-02 17:34:03,71836,2576980377,1195.0,71836,0
2023-06-02 17:34:03,71793,2576980377,1170.0,71793,0
2023-06-02 17:34:03,71803,2576980377,1077.0,71803,0
2023-06-02 17:34:03,71988,3865470566,1039.0,71988,0
2023-06-02 17:34:03,71953,3865470566,988.7,71953,0
2023-06-02 17:35:03,71905,3865470566,1255.0,71905,0
2023-06-02 17:35:03,71917,3865470566,1253.0,71917,0
2023-06-02 17:35:03,71851,3865470566,1220.0,71851,0
2023-06-02 17:35:03,71836,2899102924,1175.0,71836,0
2023-06-02 17:35:03,71793,2684354560,1149.0,71793,0
2023-06-02 17:35:03,71803,2576980377,1044.0,71803,0
2023-06-02 17:35:03,71988,3865470566,1016.0,71988,0
2023-06-02 17:35:03,71953,3865470566,943.1,71953,0
2023-06-02 17:36:03,71905,2469606195,1237.0,71905,0
2023-06-02 17:36:03,71917,2576980377,1223.0,71917,0
2023-06-02 17:36:03,71851,2576980377,1212.0,71851,0
2023-06-02 17:36:03,71836,2576980377,1192.0,71836,0
2023-06-02 17:36:03,71793,2576980377,1095.0,71793,0
2023-06-02 17:36:03,71803,2576980377,1075.0,71803,0
2023-06-02 17:36:03,71988,3865470566,1032.0,71988,0
2023-06-02 17:36:03,71953,3865470566,979.2,71953,0
2023-06-02 17:37:04,71851,3650722201,1267.0,71851,0
2023-06-02 17:37:04,71917,3865470566,1252.0,71917,0
2023-06-02 17:37:04,71905,3758096384,1231.0,71905,0
2023-06-02 17:37:04,71836,2684354560,1191.0,71836,0
2023-06-02 17:37:04,71803,2576980377,1095.0,71803,0
2023-06-02 17:37:04,71793,2576980377,1071.0,71793,0
2023-06-02 17:37:04,71988,3865470566,1023.0,71988,0
2023-06-02 17:37:04,71953,3865470566,956.8,71953,0
2023-06-02 17:38:04,71851,3221225472,1238.0,71851,0
2023-06-02 17:38:04,71917,3435973836,1219.0,71917,0
2023-06-02 17:38:04,71905,3113851289,1213.0,71905,0
2023-06-02 17:38:04,71836,3435973836,1183.0,71836,0
2023-06-02 17:38:04,71793,3543348019,1124.0,71793,0
2023-06-02 17:38:04,71803,2576980377,1074.0,71803,0
2023-06-02 17:38:04,71988,3865470566,1011.0,71988,0
2023-06-02 17:38:04,71953,3865470566,941.3,71953,0
2023-06-02 17:39:04,71917,3328599654,1250.0,71917,0
2023-06-02 17:39:04,71851,3435973836,1247.0,71851,0
2023-06-02 17:39:04,71836,3435973836,1224.0,71836,0
2023-06-02 17:39:04,71905,3865470566,1224.0,71905,0
2023-06-02 17:39:04,71793,2576980377,1143.0,71793,0
2023-06-02 17:39:04,71803,2576980377,1085.0,71803,0
2023-06-02 17:39:04,71988,3865470566,1002.0,71988,0
2023-06-02 17:39:04,71953,3865470566,936.9,71953,0
2023-06-02 17:40:05,71851,3758096384,1243.0,71851,0
2023-06-02 17:40:05,71905,3650722201,1222.0,71905,0
2023-06-02 17:40:05,71917,3758096384,1207.0,71917,0
2023-06-02 17:40:05,71836,3758096384,1176.0,71836,0
2023-06-02 17:40:05,71803,2576980377,1083.0,71803,0
2023-06-02 17:40:05,71793,3865470566,1082.0,71793,0
2023-06-02 17:40:05,71988,3865470566,1008.0,71988,0
2023-06-02 17:40:05,71953,3865470566,901.0,71953,0
2023-06-02 17:41:05,71905,3865470566,1124.0,71905,0
2023-06-02 17:41:05,71917,3865470566,1116.0,71917,0
2023-06-02 17:41:05,71851,2576980377,1108.0,71851,0
2023-06-02 17:41:05,71836,2576980377,1091.0,71836,0
2023-06-02 17:41:05,71793,2576980377,977.6,71793,0
2023-06-02 17:41:05,71803,2576980377,957.3,71803,0
2023-06-02 17:41:05,71988,3865470566,947.9,71988,0
2023-06-02 17:41:05,71953,3865470566,917.1,71953,0
2023-06-02 17:42:05,71917,3865470566,786.2,71917,0
2023-06-02 17:42:05,71905,3865470566,777.2,71905,0
2023-06-02 17:42:05,71988,3865470566,725.5,71988,0
2023-06-02 17:42:05,71953,3865470566,652.2,71953,0
2023-06-02 17:42:05,71803,2469606195,490.3,71803,1
2023-06-02 17:42:05,71836,2469606195,487.5,71836,1
2023-06-02 17:42:05,71793,2576980377,481.3,71793,1
2023-06-02 17:42:05,71851,2576980377,474.6,71851,1
2023-06-02 17:43:05,71917,3865470566,730.5,71917,0
2023-06-02 17:43:05,71905,3865470566,724.1,71905,0
2023-06-02 17:43:05,71953,3865470566,625.6,71953,0
2023-06-02 17:43:05,71988,3865470566,622.8,71988,0
2023-06-02 17:43:05,71803,3758096384,494.4,71803,1
2023-06-02 17:43:05,71793,3758096384,471.0,71793,1
2023-06-02 17:43:05,71851,3865470566,469.2,71851,1
2023-06-02 17:43:05,71836,3758096384,448.4,71836,1
2023-06-02 17:44:06,71905,3865470566,857.6,71905,0
2023-06-02 17:44:06,71917,3865470566,823.3,71917,0
2023-06-02 17:44:06,71988,3865470566,743.7,71988,0
2023-06-02 17:44:06,71953,3865470566,725.1,71953,0
2023-06-02 17:44:06,71851,2576980377,512.3,71851,1
2023-06-02 17:44:06,71803,2576980377,505.5,71803,1
2023-06-02 17:44:06,71793,2576980377,495.1,71793,1
2023-06-02 17:44:06,71836,2576980377,487.1,71836,1
2023-06-02 17:45:06,71905,3865470566,786.8,71905,0
2023-06-02 17:45:06,71917,3865470566,738.8,71917,0
2023-06-02 17:45:06,71988,3865470566,695.2,71988,0
2023-06-02 17:45:06,71953,3865470566,629.9,71953,0
2023-06-02 17:45:06,71803,2576980377,507.0,71803,1
2023-06-02 17:45:06,71836,2469606195,493.1,71836,1
2023-06-02 17:45:06,71851,2576980377,488.7,71851,1
2023-06-02 17:45:06,71793,2576980377,483.5,71793,1
2023-06-02 17:46:06,71905,3865470566,762.9,71905,0
2023-06-02 17:46:06,71917,3865470566,726.1,71917,0
2023-06-02 17:46:06,71988,3865470566,678.1,71988,0
2023-06-02 17:46:06,71953,3865470566,662.8,71953,0
2023-06-02 17:46:06,71803,2576980377,495.6,71803,1
2023-06-02 17:46:06,71793,2576980377,490.4,71793,1
2023-06-02 17:46:06,71851,2576980377,477.3,71851,1
2023-06-02 17:46:06,71836,2576980377,473.6,71836,1
2023-06-02 17:47:06,71905,3865470566,803.6,71905,0
2023-06-02 17:47:06,71917,3865470566,796.4,71917,0
2023-06-02 17:47:06,71988,3865470566,706.0,71988,0
2023-06-02 17:47:06,71953,3865470566,662.3,71953,0
2023-06-02 17:47:06,71851,2576980377,508.3,71851,1
2023-06-02 17:47:06,71803,2469606195,506.3,71803,1
2023-06-02 17:47:06,71793,2576980377,495.1,71793,1
2023-06-02 17:47:06,71836,2469606195,489.5,71836,1
2023-06-02 17:48:06,71917,3865470566,764.8,71917,0
2023-06-02 17:48:06,71905,3865470566,748.4,71905,0
2023-06-02 17:48:06,71988,3865470566,665.5,71988,0
2023-06-02 17:48:06,71953,3865470566,636.2,71953,0
2023-06-02 17:48:06,71851,3758096384,489.2,71851,1
2023-06-02 17:48:06,71793,3758096384,487.4,71793,1
2023-06-02 17:48:06,71836,3758096384,482.7,71836,1
2023-06-02 17:48:06,71803,3435973836,481.4,71803,1
2023-06-02 17:49:07,71917,3865470566,819.9,71917,0
2023-06-02 17:49:07,71905,3865470566,762.7,71905,0
2023-06-02 17:49:07,71953,3865470566,688.1,71953,0
2023-06-02 17:49:07,71988,3865470566,687.8,71988,0
2023-06-02 17:49:07,71803,2576980377,483.1,71803,1
2023-06-02 17:49:07,71836,2576980377,481.3,71836,1
2023-06-02 17:49:07,71851,2684354560,480.6,71851,1
2023-06-02 17:49:07,71793,2576980377,471.4,71793,1
2023-06-02 17:50:07,71917,3865470566,802.5,71917,0
2023-06-02 17:50:07,71905,3865470566,757.9,71905,0
2023-06-02 17:50:07,71988,3865470566,703.6,71988,0
2023-06-02 17:50:07,71953,3865470566,678.8,71953,0
2023-06-02 17:50:07,71803,2576980377,524.1,71803,1
2023-06-02 17:50:07,71851,2576980377,504.9,71851,1
2023-06-02 17:50:07,71793,2576980377,488.3,71793,1
2023-06-02 17:50:07,71836,2576980377,475.2,71836,1
2023-06-02 17:51:07,71917,3865470566,792.7,71917,0
2023-06-02 17:51:07,71905,3865470566,740.0,71905,0
2023-06-02 17:51:07,71988,3865470566,675.1,71988,0
2023-06-02 17:51:07,71953,3865470566,605.1,71953,0
2023-06-02 17:51:07,71803,3113851289,512.4,71803,1
2023-06-02 17:51:07,71851,3328599654,505.5,71851,1
2023-06-02 17:51:07,71793,3328599654,487.2,71793,1
2023-06-02 17:51:07,71836,3221225472,487.0,71836,1
2023-06-02 17:52:07,71917,3865470566,798.1,71917,0
2023-06-02 17:52:07,71905,3865470566,769.0,71905,0
2023-06-02 17:52:07,71988,3865470566,718.5,71988,0
2023-06-02 17:52:07,71953,3865470566,677.5,71953,0
2023-06-02 17:52:07,71793,2576980377,487.4,71793,1
2023-06-02 17:52:07,71803,2576980377,483.0,71803,1
2023-06-02 17:52:07,71851,2576980377,478.6,71851,1
2023-06-02 17:52:07,71836,2576980377,461.4,71836,1
2023-06-02 17:53:08,71917,3865470566,798.5,71917,0
2023-06-02 17:53:08,71905,3865470566,779.7,71905,0
2023-06-02 17:53:08,71988,3865470566,733.8,71988,0
