time,cpu_affinity,pid,rss,cpu,fault_flag
2022-11-30 10:07:00,41625,41625,21917532160,182.95,0
2022-11-30 10:07:00,41481,41481,21814771712,183.47,0
2022-11-30 10:07:00,41827,41827,22030843904,183.81,0
2022-11-30 10:07:00,41410,41410,21992374272,184.5,0
2022-11-30 10:07:00,41693,41693,22023307264,184.24,0
2022-11-30 10:07:00,41413,41413,21996437504,183.11,0
2022-11-30 10:07:00,41619,41619,21844131840,184.8,0
2022-11-30 10:08:00,41551,41551,21884043264,180.85,0
2022-11-30 10:08:00,41625,41625,21917532160,181.16,0
2022-11-30 10:08:00,41481,41481,21814771712,181.51,0
2022-11-30 10:08:00,41827,41827,22030843904,180.15,0
2022-11-30 10:08:00,41410,41410,21992374272,179.94,0
2022-11-30 10:08:00,41693,41693,22023307264,180.72,0
2022-11-30 10:08:00,41413,41413,21996437504,180.84,0
2022-11-30 10:08:00,41619,41619,21844131840,180.9,0
2022-11-30 10:09:00,41551,41551,21884043264,181.43,0
2022-11-30 10:09:00,41625,41625,21917532160,181.77,0
2022-11-30 10:09:00,41481,41481,21814771712,181.99,0
2022-11-30 10:09:00,41827,41827,22030843904,181.11,0
2022-11-30 10:09:00,41410,41410,21992374272,182.48,0
2022-11-30 10:09:00,41693,41693,22023307264,181.22,0
2022-11-30 10:09:00,41413,41413,21996437504,181.61,0
2022-11-30 10:09:00,41619,41619,21844131840,181.01,0
2022-11-30 10:10:00,41551,41551,21884043264,186.84,0
2022-11-30 10:10:00,41625,41625,21917532160,186.2,0
2022-11-30 10:10:00,41481,41481,21814771712,186.81,0
2022-11-30 10:10:00,41827,41827,22030843904,186.28,0
2022-11-30 10:10:00,41410,41410,21992374272,185.88,0
2022-11-30 10:10:00,41693,41693,22023307264,185.7,0
2022-11-30 10:10:00,41413,41413,21996437504,185.78,0
2022-11-30 10:10:00,41619,41619,21844131840,186.49,0
2022-11-30 10:11:00,41551,41551,21884043264,186.32,0
2022-11-30 10:11:00,41625,41625,21917532160,186.51,0
2022-11-30 10:11:00,41481,41481,21814771712,186.24,0
2022-11-30 10:11:00,41827,41827,22030843904,185.63,0
2022-11-30 10:11:00,41410,41410,21992374272,186.1,0
2022-11-30 10:11:00,41693,41693,22023307264,186.56,0
2022-11-30 10:11:00,41413,41413,21996437504,185.35,0
2022-11-30 10:11:00,41619,41619,21844131840,186.42,0
2022-11-30 10:12:00,41551,41551,21884043264,184.56,0
2022-11-30 10:12:00,41625,41625,21917532160,185.35,0
2022-11-30 10:12:00,41481,41481,21814771712,185.24,0
2022-11-30 10:12:00,41827,41827,22030843904,185.59,0
2022-11-30 10:12:00,41410,41410,21992374272,185.08,0
2022-11-30 10:12:00,41693,41693,22023307264,185.69,0
2022-11-30 10:12:00,41413,41413,21996437504,185.76,0
2022-11-30 10:12:00,41619,41619,21844131840,185.84,0
2022-11-30 10:13:00,41551,41551,21884043264,181.22,0
2022-11-30 10:13:00,41625,41625,21917532160,180.57,0
2022-11-30 10:13:00,41481,41481,21814771712,181.82,0
2022-11-30 10:13:00,41827,41827,22030843904,180.76,0
2022-11-30 10:13:00,41410,41410,21992374272,181.25,0
2022-11-30 10:13:00,41693,41693,22023307264,181.72,0
2022-11-30 10:13:00,41413,41413,21996437504,181.63,0
2022-11-30 10:13:00,41619,41619,21844131840,181.24,0
2022-11-30 10:14:00,41551,41551,21884043264,189.93,0
2022-11-30 10:14:00,41625,41625,21917532160,190.3,0
2022-11-30 10:14:00,41481,41481,21814771712,190.58,0
2022-11-30 10:14:00,41827,41827,22030843904,189.49,0
2022-11-30 10:14:00,41410,41410,21992374272,190.32,0
2022-11-30 10:14:00,41693,41693,22023307264,190.65,0
2022-11-30 10:14:00,41413,41413,21996437504,190.53,0
2022-11-30 10:14:00,41619,41619,21844131840,190.2,0
2022-11-30 10:15:00,41551,41551,21884043264,177.91,0
2022-11-30 10:15:00,41625,41625,21917532160,178.09,0
2022-11-30 10:15:00,41481,41481,21814771712,178.37,0
2022-11-30 10:15:00,41827,41827,22030843904,177.39,0
2022-11-30 10:15:00,41410,41410,21992374272,178.32,0
2022-11-30 10:15:00,41693,41693,22023307264,178.22,0
2022-11-30 10:15:00,41413,41413,21996437504,178.33,0
2022-11-30 10:15:00,41619,41619,21844131840,178.84,0
2022-11-30 10:16:00,41551,41551,21884043264,184.2,0
